0.1154088974 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.08 1000.0 1000.0 1000.0 1000.0 0.0 -6.0 510.0 0.0 0.0 0.0 177.0 -227.0 467.0
0.118039131165 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.07 1000.0 1000.0 1000.0 1000.0 0.0 -6.0 511.0 0.0 0.0 0.0 177.0 -228.0 467.0
0.118832111359 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.08 1000.0 1000.0 1000.0 1000.0 0.0 -7.0 511.0 0.0 0.0 0.0 179.0 -227.0 467.0
0.117857933044 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.1 1000.0 1000.0 1000.0 1000.0 0.0 -6.0 511.0 0.0 0.0 0.0 179.0 -228.0 467.0
0.115775823593 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.1 1000.0 1000.0 1000.0 1000.0 0.0 -6.0 510.0 0.0 0.0 0.0 178.0 -227.0 466.0
0.116742134094 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.1 1000.0 1000.0 1000.0 1000.0 1.0 -6.0 510.0 0.0 0.0 0.0 177.0 -227.0 467.0
0.108217000961 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.1 1000.0 1000.0 1000.0 1000.0 0.0 -7.0 511.0 0.0 0.0 0.0 178.0 -228.0 467.0
0.106981992722 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.1 1000.0 1000.0 1000.0 1000.0 0.0 -7.0 511.0 0.0 0.0 0.0 178.0 -227.0 468.0
0.117245197296 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.1 1000.0 1000.0 1000.0 1000.0 0.0 -6.0 510.0 0.0 0.0 0.0 177.0 -227.0 468.0
0.11345911026 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.1 1000.0 1000.0 1000.0 1000.0 1.0 -7.0 510.0 0.0 0.0 0.0 178.0 -227.0 466.0
0.114023923874 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.11 1000.0 1000.0 1000.0 1000.0 0.0 -6.0 511.0 0.0 0.0 0.0 178.0 -227.0 467.0
0.115969181061 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.12 1000.0 1000.0 1000.0 1000.0 0.0 -7.0 510.0 0.0 1.0 0.0 178.0 -228.0 465.0
0.108444929123 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.12 1000.0 1000.0 1000.0 1000.0 0.0 -7.0 511.0 0.0 0.0 0.0 179.0 -227.0 467.0
0.110208034515 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.1 1000.0 1000.0 1000.0 1000.0 0.0 -7.0 511.0 0.0 0.0 0.0 178.0 -228.0 466.0
0.121383905411 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.09 1000.0 1000.0 1000.0 1000.0 1.0 -7.0 511.0 0.0 0.0 0.0 178.0 -228.0 466.0
0.118850946426 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.1 1000.0 1000.0 1000.0 1000.0 0.0 -7.0 510.0 0.0 0.0 0.0 179.0 -227.0 468.0
0.114246845245 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.12 1000.0 1000.0 1000.0 1000.0 0.0 -7.0 511.0 0.0 0.0 0.0 177.0 -227.0 465.0
0.118443965912 0.0 -0.7 -135 1500.0 1500.0 1500.0 1500.0 -0.14 1000.0 1000.0 1000.0 1000.0 0.0 -6.0 511.0 0.0 0.0 0.0 178.0 -228.0 467.0
0.117540121078 0.0 -0.6 -136 1500.0 1500.0 1500.0 1500.0 -0.14 1000.0 1000.0 1000.0 1000.0 1.0 -6.0 511.0 0.0 0.0 0.0 178.0 -227.0 468.0
0.122055768967 0.0 -0.7 -136 1500.0 1500.0 1500.0 1500.0 -0.14 1000.0 1000.0 1000.0 1000.0 0.0 -7.0 510.0 0.0 0.0 0.0 177.0 -227.0 466.0
0.119846105576 0.0 -0.7 -136 1500.0 1500.0 1500.0 1500.0 -0.14 1000.0 1000.0 1000.0 1000.0 0.0 -7.0 511.0 0.0 0.0 0.0 179.0 -228.0 466.0
